created_at|id|text|user|lang|label
Mon May 31 14:05:36 +0000 2021|1.3993664533259633e+18|All three of my big brothers served in the military. I remember waiting by the mailbox with my mother for news. Day… https://t.co/CVbeF7Ho87|357606935.0|en|Democratic Party
Sun May 30 18:07:58 +0000 2021|1.3990650606942822e+18|The way I see it, you can be an umpire or you can play the game—but you can’t do both at the same time. Amazon “com… https://t.co/ikrUe9b9pX|357606935.0|en|Democratic Party
Sun May 30 14:59:22 +0000 2021|1.3990175991078461e+18|When predatory lenders lay traps that working families fall into, those financial institutions want everyone to thi… https://t.co/5QKOikYoPW|357606935.0|en|Democratic Party
Sat May 29 17:41:21 +0000 2021|1.398695974558634e+18|We cannot let the infrastructure train leave the station without a big investment in child care.|357606935.0|en|Democratic Party
Sat May 29 14:49:08 +0000 2021|1.3986526366399898e+18|Big Tech companies have bulldozed competition, used private information for profit, tilted the playing field agains… https://t.co/I4UQ3oVOVc|357606935.0|en|Democratic Party
Fri May 28 20:53:04 +0000 2021|1.3983818340237148e+18|When it comes to making the rich and powerful pay their fair share, we can’t just talk about income—we have got to… https://t.co/HTvT3zVhCh|357606935.0|en|Democratic Party
Fri May 28 18:07:26 +0000 2021|1.3983401509424456e+18|The filibuster has got to go.|357606935.0|en|Democratic Party
Fri May 28 16:42:39 +0000 2021|1.3983188160866632e+18|Let’s be clear about what just happened: the GOP Senate minority used a filibuster to obstruct an independent inves… https://t.co/NdVNiHJkbC|357606935.0|en|Democratic Party
Fri May 28 14:16:47 +0000 2021|1.39828210552474e+18|Democrats are fighting for policies that are widely popular—even with Republicans across the country. If Washington… https://t.co/OyOAj3FVRg|357606935.0|en|Democratic Party
Thu May 27 21:26:50 +0000 2021|1.3980279425009664e+18|If Republicans really want to run for office on a message of letting ultra-millionaires and billionaires cheat on t… https://t.co/GDgC1TBm9W|357606935.0|en|Democratic Party
Thu May 27 18:47:32 +0000 2021|1.3979878555788943e+18|Everyone—Democrat, Republican, independent—should want the facts on what happened at the only armed insurrection at… https://t.co/6dECpF7k5I|357606935.0|en|Democratic Party
Thu May 27 13:52:47 +0000 2021|1.3979136780877414e+18|With monthly federal student loan payments paused, millions of people can breathe easier. They can build a future b… https://t.co/1jzLgKnNcr|357606935.0|en|Democratic Party
Wed May 26 19:35:17 +0000 2021|1.3976374822719365e+18|For too long, the wealthiest Americans and the biggest corporations have been able to use lawyers, accountants, and… https://t.co/mXyYY1DGYf|357606935.0|en|Democratic Party
Wed May 26 16:04:09 +0000 2021|1.3975843491978977e+18|Big banks got a ton of help from the government during the pandemic. Today, I asked six of their CEOs if they passe… https://t.co/x7sDAmOK5q|357606935.0|en|Democratic Party
Wed May 26 14:54:13 +0000 2021|1.3975667499906621e+18|You shouldn’t have to wonder whether your members of Congress are looking out for you or lining their own pockets.… https://t.co/VpWlKYy4V0|357606935.0|en|Democratic Party
Tue May 25 13:00:42 +0000 2021|1.3971757951819244e+18|George Floyd should still be alive. I’m praying for his family as they carry the weight of today’s anniversary. And… https://t.co/mAabIqE6b5|357606935.0|en|Democratic Party
Mon May 24 22:53:10 +0000 2021|1.396962506510377e+18|The way I see it, big change comes in this country when we come out of big crises. Like the Great Depression. And t… https://t.co/4mlutu04OF|357606935.0|en|Democratic Party
Mon May 24 16:53:04 +0000 2021|1.39687188372804e+18|When workers get more done, they should get paid more. But for decades, rising productivity hasn’t led to rising wa… https://t.co/IUZV7qu3br|357606935.0|en|Democratic Party
Mon May 24 14:00:23 +0000 2021|1.3968284272699433e+18|Democrats promised to fight for families who are struggling. The idea that we would go back on those promises to gi… https://t.co/IXIbGonAy0|357606935.0|en|Democratic Party
Sun May 23 21:24:53 +0000 2021|1.3965779024105718e+18|I came within inches of not being able to finish my education because of child care. My daughter almost got knocked… https://t.co/AV1bGqtE2A|357606935.0|en|Democratic Party
Sun May 23 16:33:23 +0000 2021|1.3965045437567017e+18|Our democracy is on the line unless we pass the #ForThePeople Act. If we don’t act to stop partisan gerrymandering… https://t.co/kdZLrQXAGj|357606935.0|en|Democratic Party
Sun May 23 14:25:45 +0000 2021|1.3964724249595208e+18|The pandemic has pushed over 2 million women and parents out of the workforce. If we want a real and equitable econ… https://t.co/lLy1faRf3G|357606935.0|en|Democratic Party
Sat May 22 19:06:39 +0000 2021|1.396180725716693e+18|Back when we could do selfie lines, I’d meet people who’d give me a hug and then immediately tell me how much they… https://t.co/xzfK4uoW6H|357606935.0|en|Democratic Party
Sat May 22 16:00:00 +0000 2021|1.3961337553126154e+18|We need to protect and expand our majorities in 2022 and beyond. I’m kicking off a phone bank with @TheDemocrats to… https://t.co/aFBfQqn9wW|357606935.0|en|Democratic Party
Fri May 21 21:07:15 +0000 2021|1.3958486877718487e+18|Big Pharma jacks up costs so high that families get stuck rationing insulin—a drug that’s been around for 100 years… https://t.co/NbXNK1crbB|357606935.0|en|Democratic Party
Fri May 21 18:18:18 +0000 2021|1.395806171613778e+18|Some of America’s richest billionaires and most profitable corporations are doing better than ever. But millions of… https://t.co/WUBVo4gp3b|357606935.0|en|Democratic Party
Fri May 21 14:24:09 +0000 2021|1.3957472463234785e+18|President Biden has now signed @MazieForHawaii and @Grace4NY's bill to strengthen the reporting of anti-Asian hate… https://t.co/Sb0LBLGMlU|357606935.0|en|Democratic Party
Thu May 20 22:39:17 +0000 2021|1.395509462761345e+18|These courageous women are on the front lines of the fight for an economy that works for families—not just giant co… https://t.co/3Vtvp1nNW1|357606935.0|en|Democratic Party
Thu May 20 20:10:54 +0000 2021|1.395472119841108e+18|Democrats and Republicans play by two different sets of Senate rules. We need 60 votes on our priorities like gun r… https://t.co/7TdKP5QkI9|357606935.0|en|Democratic Party
Thu May 20 17:05:21 +0000 2021|1.3954254237906903e+18|The lack of quality, affordable child care is holding back women and holding back our entire economy. I’m in this f… https://t.co/Mf0Xej9GXp|357606935.0|en|Democratic Party
Thu May 20 13:42:00 +0000 2021|1.3953742479844352e+18|The American people want a government on their side. That’s why most Americans support raising the minimum wage to… https://t.co/zXy0a5zbTw|357606935.0|en|Democratic Party
Wed May 19 19:29:47 +0000 2021|1.3950993853657702e+18|We’re fighting to create more jobs by repairing our crumbling infrastructure after decades of underinvestment. Demo… https://t.co/SJ9qjbg9Bw|357606935.0|en|Democratic Party
Wed May 19 17:18:00 +0000 2021|1.395066219275903e+18|You don’t get what you don’t fight for. My new book is about how we make change by fighting side by side and from t… https://t.co/ZjpguzhSf5|357606935.0|en|Democratic Party
Wed May 19 14:53:08 +0000 2021|1.3950297615760876e+18|Woo-hoo @Krasner4DA! Congratulations on this big win for a justice system that works for everyone. I’m very glad to… https://t.co/0g568IIrXM|357606935.0|en|Democratic Party
Tue May 18 23:58:03 +0000 2021|1.3948045061316403e+18|GOP governors are slashing unemployment benefits for people who’ve struggled through an economic crisis &amp; a once-in… https://t.co/0pf3qQvXz1|357606935.0|en|Democratic Party
Tue May 18 21:53:08 +0000 2021|1.3947730720629105e+18|Seriously. https://t.co/Slt1sqaFoi|357606935.0|en|Democratic Party
Tue May 18 13:15:24 +0000 2021|1.3946427780181565e+18|Protecting the right to vote is popular. Passing commonsense gun reform is popular. Rooting corruption out of Washi… https://t.co/vetIWvEdRM|357606935.0|en|Democratic Party
Mon May 17 22:20:44 +0000 2021|1.3944176282828227e+18|Giant corporations use armies of lobbyists to litter the tax code with gigantic loopholes. My plan for a Real Corpo… https://t.co/7gGhxhZJDi|357606935.0|en|Democratic Party
Mon May 17 20:04:44 +0000 2021|1.3943834038400614e+18|"We need to #EndTheFilibuster to protect our democracy.

Join me at a virtual town hall tonight with @FixOurSenate,… https://t.co/ihmc7IgiUN"|357606935.0|en|Democratic Party
Mon May 17 18:11:01 +0000 2021|1.3943547854664294e+18|The 99% in America paid 7.2% of their total wealth in taxes last year, while the top 0.1% paid only 3.2%. The wealt… https://t.co/M7YwZgKcgC|357606935.0|en|Democratic Party
Mon May 17 16:16:17 +0000 2021|1.394325912112468e+18|The large majority of Americans support Roe v. Wade. This shouldn’t just be up to the Supreme Court. Congress can—a… https://t.co/dhGBCJoUMl|357606935.0|en|Democratic Party
Sun May 16 23:09:42 +0000 2021|1.394067563580113e+18|Early learning sets kids up for success—just like the rest of their education. We don't ask parents to pick up the… https://t.co/oO8scTBsd9|357606935.0|en|Democratic Party
Sun May 16 17:27:48 +0000 2021|1.3939815212713288e+18|As a country, we can build a future for all of our kids by making sure giant corporations pitch in. Here’s one part… https://t.co/rTxmhpmWo7|357606935.0|en|Democratic Party
Sun May 16 14:58:58 +0000 2021|1.3939440668874056e+18|Let’s be blunt: child care disproportionately falls on women. In the past year, so many women have had to cut back… https://t.co/IfCwbGSyT0|357606935.0|en|Democratic Party
Sat May 15 19:30:05 +0000 2021|1.3936499089938883e+18|A lot of corporations and investors have their heads in the sand—ignoring how the climate crisis threatens lives, l… https://t.co/EiyXWGXmJW|357606935.0|en|Democratic Party
Sat May 15 17:06:35 +0000 2021|1.3936137968753295e+18|The tax prep industry rakes in big profits by lobbying to make it harder to file your taxes. I’ve fought back with… https://t.co/dp6ohK51xT|357606935.0|en|Democratic Party
Fri May 14 15:57:06 +0000 2021|1.3932339204564787e+18|"Roads.
Bridges.
Broadband.
Quality, affordable child care and early learning.

We can’t create jobs in the 21st cen… https://t.co/IKpwFoPv3N"|357606935.0|en|Democratic Party
Thu May 13 23:27:19 +0000 2021|1.3929848332618588e+18|Student debt is weighing down millions of older Americans who are still struggling to pay for a loved one’s educati… https://t.co/VArCqFp9Sl|357606935.0|en|Democratic Party
Thu May 13 21:18:59 +0000 2021|1.3929525362362737e+18|President @JoeBiden stood up and said he’d get 100 million vaccine doses to people in his first 100 days. He ended… https://t.co/DHp1sy3bvI|357606935.0|en|Democratic Party
Thu May 13 18:15:03 +0000 2021|1.392906251487621e+18|Thanks @StephenAtHome for the chance to talk about how we build a country that works for everyone—by getting those… https://t.co/Ix21H7lZPi|357606935.0|en|Democratic Party
Thu May 13 14:36:51 +0000 2021|1.3928513379022397e+18|Democrats won in 2018, 2020, and 2021 by promising to make our government work for the people. We’re starting to de… https://t.co/lB9AdeX5I6|357606935.0|en|Democratic Party
Wed May 12 23:34:31 +0000 2021|1.392624259437142e+18|Republicans have a plan to win more elections: keep American citizens from voting. It is morally and intellectually… https://t.co/NuT4vego8i|357606935.0|en|Democratic Party
Wed May 12 19:45:52 +0000 2021|1.3925667178853376e+18|Rebuilding our infrastructure is popular—especially when we pay for it by making the rich and powerful pay more of… https://t.co/Cf0WRd8TQo|357606935.0|en|Democratic Party
Wed May 12 16:50:41 +0000 2021|1.3925226321893908e+18|The minimum wage hasn’t gone up in over a decade. It’s long past time to raise it to $15 an hour.|357606935.0|en|Democratic Party
Wed May 12 14:42:20 +0000 2021|1.3924903315648061e+18|"Want to make it possible for parents to go back to work? Make sure they can find good, affordable child care.
https://t.co/sr3JC7HWSn"|357606935.0|en|Democratic Party
Tue May 11 23:26:21 +0000 2021|1.3922598159640863e+18|Prescription drug prices are crushing families. The federal government could bring costs down—way, way, way down—by… https://t.co/tstSdSImzV|357606935.0|en|Democratic Party
Tue May 11 20:40:19 +0000 2021|1.3922180295939236e+18|Students should be able to focus on their education—not forced to choose between paying tuition and eating. We need… https://t.co/Qz4sIEoh8C|357606935.0|en|Democratic Party
Tue May 11 17:05:28 +0000 2021|1.3921639610516808e+18|Jeff Bezos has gotten over $70 billion richer since the pandemic started. He just bought a “super yacht” that’s lon… https://t.co/1MuRyYYbjY|357606935.0|en|Democratic Party
Tue May 11 13:42:54 +0000 2021|1.3921129854564557e+18|Republicans love to talk about what the Founders wanted. Well, the Founders considered requiring super-majorities f… https://t.co/6X8fLbjHey|357606935.0|en|Democratic Party
Mon May 10 23:07:17 +0000 2021|1.3918926271974687e+18|The American people want a government that works for working families—not billionaires and giant corporations.|357606935.0|en|Democratic Party
Mon May 10 21:02:28 +0000 2021|1.3918612161134756e+18|No more trickle-down economics. It’s time to make the rich pay their fair share and build our economy from the bott… https://t.co/5IMHfw8nFU|357606935.0|en|Democratic Party
Mon May 10 18:45:10 +0000 2021|1.3918266662808617e+18|Caregivers like Danielle and Brittany do some of the most important work in this country. They should be treated li… https://t.co/h4SmLmFSnX|357606935.0|en|Democratic Party
Mon May 10 14:36:36 +0000 2021|1.391764110430331e+18|From when I was a new mother to when I was a new senator, the cost of child care went up over 900%. Not a typo: nin… https://t.co/O1ggCeOu6M|357606935.0|en|Democratic Party
Sun May 09 23:05:10 +0000 2021|1.391529707271766e+18|Progressive policies are popular. Let me say that again: Progressive policies are popular. I spoke with @JonFavs ab… https://t.co/cFPM4QKO0H|357606935.0|en|Democratic Party
Sun May 09 13:18:12 +0000 2021|1.3913819948027167e+18|My daddy couldn’t work for a while after his heart attack. The bills piled up. One day, I walked into my parents’ b… https://t.co/cMbmP3RO9D|357606935.0|en|Democratic Party
Sat May 08 20:49:25 +0000 2021|1.391133157978747e+18|For me, books are a way to have a conversation about the issues that matter most. I wrote “Persist” about how polic… https://t.co/wc8V95yGFn|357606935.0|en|Democratic Party
Sat May 08 17:54:15 +0000 2021|1.3910890744386068e+18|The numbers are clear: When people are weighed down by student loan debt, they’re less likely to start families. Or… https://t.co/WJyfJWPo9r|357606935.0|en|Democratic Party
Sat May 08 14:06:44 +0000 2021|1.3910318194878095e+18|I’ve got a bill with @AlexPadilla4CA, @Castro4Congress, and @TedLieu to create a pathway to citizenship for essenti… https://t.co/Vr6jiAvIFC|357606935.0|en|Democratic Party
Fri May 07 19:47:59 +0000 2021|1.3907553093549875e+18|Someone who’s got more than $50 million in the bank can afford to pay two cents on their 50-millionth-and-first dol… https://t.co/3AWWSfS541|357606935.0|en|Democratic Party
Fri May 07 17:01:10 +0000 2021|1.3907133283606979e+18|I talked with @EzraKlein about my new book and the policies we need to create jobs and level the playing field for… https://t.co/wnVEsGtQuX|357606935.0|en|Democratic Party
Fri May 07 12:39:05 +0000 2021|1.3906473756565955e+18|Let’s be clear: Republicans are making it harder to vote because they are afraid to face the voters—and because the… https://t.co/pLTADFK6Xg|357606935.0|en|Democratic Party
Thu May 06 22:24:20 +0000 2021|1.3904322706123735e+18|The Constitution doesn’t say anything about it taking a super-majority of 60 senators to pass a bill. It’s time to… https://t.co/WN5hZu1ZCK|357606935.0|en|Democratic Party
Thu May 06 20:53:31 +0000 2021|1.3904094141428326e+18|The American Rescue Plan was deeply bipartisan. It was supported by Democrats, independents, and Republicans across… https://t.co/PFzal2O2pO|357606935.0|en|Democratic Party
Thu May 06 17:24:15 +0000 2021|1.3903567516613755e+18|.@MelanieforNM has spent her career tackling climate change, and as a state legislator, she’s put forward bold poli… https://t.co/Gf6Ter2t19|357606935.0|en|Democratic Party
Thu May 06 14:08:44 +0000 2021|1.3903075470521303e+18|In April 2020, I asked a group of nurses what they needed to be able to do their jobs. I heard the same answer over… https://t.co/bPCdXStNEU|357606935.0|en|Democratic Party
Wed May 05 22:22:02 +0000 2021|1.3900693007073485e+18|Facebook profits off of disinformation. That was true when Donald Trump was allowed on the platform, and it’s still… https://t.co/nIvbnEiYu0|357606935.0|en|Democratic Party
Wed May 05 20:18:51 +0000 2021|1.390038302196224e+18|Republicans know that their agenda of coddling corporations and throwing tax breaks at the rich is deeply unpopular… https://t.co/5ahj5pLhAw|357606935.0|en|Democratic Party
Wed May 05 16:51:49 +0000 2021|1.3899862011433329e+18|When paid leave just isn’t an option, workers—disproportionately women—have to make choices with crushing, lifetime… https://t.co/k4B3SUosQR|357606935.0|en|Democratic Party
Wed May 05 15:04:33 +0000 2021|1.3899592039477944e+18|I’m endorsing @Sam_Rasoul because he is the passionate, progressive voice Virginians deserve as Lt. Governor. He’s… https://t.co/TqxzkxbycH|357606935.0|en|Democratic Party
Tue May 04 22:09:42 +0000 2021|1.3897038085030584e+18|In Washington, the doors to change are usually locked tight. But right now they’re open, just a crack. And people a… https://t.co/yyVie3MEp0|357606935.0|en|Democratic Party
Tue May 04 19:04:32 +0000 2021|1.389657211937362e+18|My second-grade teacher, Mrs. Lee, changed my world by telling me I could be a teacher someday. I believed in my fu… https://t.co/lpNca6eOVW|357606935.0|en|Democratic Party
Tue May 04 15:49:00 +0000 2021|1.3896080033856266e+18|Working people have spent decades trying to anticipate how they’ll make ends meet at the end of the month. The rich… https://t.co/D1AbhLqXGP|357606935.0|en|Democratic Party
Tue May 04 13:24:07 +0000 2021|1.3895715415669064e+18|Canceling $50,000 of student loan debt—and ensuring free technical schools and free two- and four-year public colle… https://t.co/AkXvUVtWOz|357606935.0|en|Democratic Party
Mon May 03 21:57:29 +0000 2021|1.3893383472613704e+18|Burrito for the birthday boy https://t.co/KY7VTzjqlM|357606935.0|en|Democratic Party
Mon May 03 19:55:03 +0000 2021|1.3893075383285064e+18|If we need to get rid of the filibuster to protect the right to vote, or pass commonsense gun safety reform, or mak… https://t.co/vDyrNx27st|357606935.0|en|Democratic Party
Mon May 03 15:38:19 +0000 2021|1.3892429261994476e+18|May is #AAPIHeritageMonth—a powerfully important opportunity to celebrate AAPI culture and history, and to commit t… https://t.co/mtzwfhZZ1O|357606935.0|en|Democratic Party
Mon May 03 13:42:17 +0000 2021|1.389213725714944e+18|If we want parents to be able to work—and if we don’t want women to get disproportionately pushed out of the workfo… https://t.co/dnyyWC4Ltg|357606935.0|en|Democratic Party
Sun May 02 19:37:10 +0000 2021|1.3889406497691812e+18|Billionaires, giant corporations, and CEOs who were already doing really well before the pandemic are now doing sup… https://t.co/OuEsBxK1BE|357606935.0|en|Democratic Party
Sun May 02 14:37:37 +0000 2021|1.388865264138195e+18|It's hard to find child care. If you can find it, you might not be able to afford it. If you can find it and afford… https://t.co/jtpIMw9CX3|357606935.0|en|Democratic Party
Sat May 01 19:24:09 +0000 2021|1.3885749867100037e+18|Unions built the middle class. And unions will rebuild the middle class. It’s time to pass the #PROAct to protect a… https://t.co/cKZiC5iyF3|357606935.0|en|Democratic Party
Sat May 01 15:51:20 +0000 2021|1.3885214280734638e+18|The bottom 99 percent paid 7.2% of their total wealth in taxes last year. But the top one-tenth of one percent—the… https://t.co/fOTaZn1qnd|357606935.0|en|Democratic Party
Fri Apr 30 21:31:48 +0000 2021|1.3882447198310646e+18|If you’re about to sign off for the weekend, thank the labor movement. Unions fought for—and won—the 40-hour work w… https://t.co/3hEENWG1pX|357606935.0|en|Democratic Party
Fri Apr 30 19:33:03 +0000 2021|1.38821483670272e+18|My new book, Persist, comes out on Tuesday. It’s a personal story, but it’s also about how we fight side by side an… https://t.co/K0FcOuXLTs|357606935.0|en|Democratic Party
Fri Apr 30 14:09:21 +0000 2021|1.388133376637481e+18|A small business owner doesn’t have a bunch of lobbyists who’ll stalk the halls of Congress to create tax loopholes… https://t.co/XuMV8UMYEE|357606935.0|en|Democratic Party
Thu Apr 29 20:26:03 +0000 2021|1.3878657884015575e+18|India is facing a humanitarian and public health crisis. We can’t let COVID run rampant in places that don’t have t… https://t.co/csjpoPNxiF|357606935.0|en|Democratic Party
Thu Apr 29 17:15:19 +0000 2021|1.3878177878050816e+18|Somebody’s got to pay to keep this country running. Giant corporations use armies of lobbyists and lawyers to rig t… https://t.co/K2NIhscSaR|357606935.0|en|Democratic Party
Thu Apr 29 13:30:55 +0000 2021|1.387761313661739e+18|Get your vaccine as soon as you can. Help someone else do the same. When we look out for each other, as a country,… https://t.co/DbGr6neHwK|357606935.0|en|Democratic Party
Thu Apr 29 01:39:12 +0000 2021|1.3875822049356472e+18|We can invest in a future for all American families—including universal child care and universal pre-k—with a small… https://t.co/CQIQ23kApb|357606935.0|en|Democratic Party
Thu Apr 29 00:21:23 +0000 2021|1.3875626240915784e+18|Tonight, for the first time in American history, two women will be up at the dais for a president’s address to Cong… https://t.co/38d2SDmmNO|357606935.0|en|Democratic Party
Wed Apr 28 20:59:30 +0000 2021|1.3875118178035548e+18|Markets without rules are theft, and for too long markets have been the wild west. In this important piece,… https://t.co/uvRZ7EwOiR|357606935.0|en|Democratic Party
Wed Apr 28 18:15:20 +0000 2021|1.3874705015016694e+18|Kate studied public health at public university so she could serve her community and her country. She paid in-state… https://t.co/BKpVJGLQzz|357606935.0|en|Democratic Party
Wed Apr 28 13:43:05 +0000 2021|1.3874019899156152e+18|Expanding quality child care and early learning will create jobs and lay a lifelong foundation for children’s devel… https://t.co/pU5gLHQC9n|357606935.0|en|Democratic Party
Tue Apr 27 22:40:59 +0000 2021|1.387174968878936e+18|Today is Bruce’s birthday—and a good excuse for me to say quite publicly that I am absolutely, positively, heart-fl… https://t.co/CfNPjD10wQ|357606935.0|en|Democratic Party
Tue Apr 27 21:11:14 +0000 2021|1.3871523824512e+18|I talked about three changes we could make to our tax system that would raise about $6 trillion in revenue—more tha… https://t.co/uqMKdKnoco|357606935.0|en|Democratic Party
Tue Apr 27 19:30:51 +0000 2021|1.3871271206950175e+18|Chris and I both went to the University of Houston (Go Cougars!). My degree was $50 a semester, because our country… https://t.co/TFJezGGTe1|357606935.0|en|Democratic Party
Tue Apr 27 14:29:44 +0000 2021|1.3870513393525228e+18|Many of these C.E.O.s boosted profits by laying off workers. A tiny handful of people who shimmied all the way to t… https://t.co/CsL59iNDQ3|357606935.0|en|Democratic Party
Mon Apr 26 22:10:12 +0000 2021|1.3868048313236644e+18|We’ve got a once-in-a-generation opportunity to invest in child care infrastructure that helps working parents fini… https://t.co/N0RyA97f7t|357606935.0|en|Democratic Party
Mon Apr 26 20:42:07 +0000 2021|1.3867826645276836e+18|In my new book, I talk about how profound, positive change is well within our reach, if we’re willing to fight for… https://t.co/dqDi9z4CAI|357606935.0|en|Democratic Party
Mon Apr 26 19:24:36 +0000 2021|1.386763158120026e+18|I asked people to share their stories about dealing with our broken student loan debt system, and boy did I get a b… https://t.co/xhwkwRNPcy|357606935.0|en|Democratic Party
Mon Apr 26 14:58:48 +0000 2021|1.3866962675024282e+18|The filibuster gives Mitch McConnell a veto over bills the American people support, like the #ForThePeopleAct—which… https://t.co/ylsVcwsJpU|357606935.0|en|Democratic Party
Sun Apr 25 20:26:52 +0000 2021|1.3864164394358088e+18|A #WealthTax will raise revenue to raise opportunity for all of our kids—and it’s broadly popular. https://t.co/EJ2d6yrRmt|357606935.0|en|Democratic Party
Sun Apr 25 13:17:22 +0000 2021|1.386308352905519e+18|One step closer. Let’s keep pushing. https://t.co/mnWkYxrlKi|357606935.0|en|Democratic Party
Sat Apr 24 17:06:02 +0000 2021|1.3860035134702428e+18|"Another reason why #DebForInterior was such a righteous fight:
https://t.co/YWISqUX3Cn"|357606935.0|en|Democratic Party
Fri Apr 23 20:14:43 +0000 2021|1.385688607952982e+18|We can’t just tinker around the edges: $700 billion over ten years is what it will take to fix our broken child car… https://t.co/Q03DI1dOuZ|357606935.0|en|Democratic Party
Fri Apr 23 17:29:06 +0000 2021|1.3856469297496842e+18|GOP lawmakers are pushing anti-trans laws that target kids and hurt families. It's just wrong. We have to keep figh… https://t.co/NEFpg4cnCW|357606935.0|en|Democratic Party
Fri Apr 23 13:34:19 +0000 2021|1.3855878426179543e+18|Some of the richest people in America have already bounced back from the economic crisis. Some of the biggest corpo… https://t.co/4PpEhxtOMH|357606935.0|en|Democratic Party
Thu Apr 22 23:25:29 +0000 2021|1.3853742279440712e+18|Celebrate #EarthDay by fighting for the survival of our planet. Add your name to join me, @EdMarkey, @AOC, and a gr… https://t.co/b8zmbBUlas|357606935.0|en|Democratic Party
Thu Apr 22 21:40:05 +0000 2021|1.3853477022554644e+18|As @AlexPadilla4CA’s seatmate on the Senate floor, I’ve seen firsthand how he brings a fresh and bold perspective—a… https://t.co/FJJQjyLFXY|357606935.0|en|Democratic Party
Thu Apr 22 19:07:25 +0000 2021|1.3853092833997373e+18|This billionaire is mad enough about paying a little more in taxes to whine on TV—but apparently can’t talk about i… https://t.co/i9pU5WwqEt|357606935.0|en|Democratic Party
Thu Apr 22 17:49:40 +0000 2021|1.3852897185108582e+18|Our government must use every tool to #StopAsianHate—and that includes passing @MazieForHawaii and @Grace4NY’s bill… https://t.co/bHXgKcM8th|357606935.0|en|Democratic Party
Thu Apr 22 02:11:50 +0000 2021|1.385053701212156e+18|Today is The Day my brother died. This year more than half a million other families will mark The Day they lost som… https://t.co/SeNtYW562K|357606935.0|en|Democratic Party
Wed Apr 21 21:12:55 +0000 2021|1.3849784786306458e+18|"This is a good, important step—every kid needs and deserves a nutritious meal in order to learn at school.
https://t.co/FwKSQdTgOo"|357606935.0|en|Democratic Party
Wed Apr 21 19:09:36 +0000 2021|1.384947442718761e+18|It is impossible to win a nuclear war, and the United States should never start one. I’ve got a bill to make that p… https://t.co/nPDCil38Hk|357606935.0|en|Democratic Party
Wed Apr 21 15:47:12 +0000 2021|1.384896508181549e+18|The climate crisis is the existential threat of our time. We have a moral obligation to protect our planet. And wit… https://t.co/aQ7HJWI056|357606935.0|en|Democratic Party
Tue Apr 20 22:44:15 +0000 2021|1.3846390740326687e+18|Praying for George Floyd’s family. He should still be alive. And we must continue working to root systemic racism o… https://t.co/PRs3uEyVAq|357606935.0|en|Democratic Party
Tue Apr 20 19:28:46 +0000 2021|1.3845898817421722e+18|Student loan payments are on pause right now—but that pause ends September 30. Payments will start hitting families… https://t.co/9wd2ebDqTE|357606935.0|en|Democratic Party
Tue Apr 20 15:44:56 +0000 2021|1.3845335525875466e+18|The rise in violence against the Asian American community is horrific—and part of a long history. I’m supporting… https://t.co/1ynESjfGbc|357606935.0|en|Democratic Party
Mon Apr 19 21:04:23 +0000 2021|1.384251555579265e+18|"We can all use a good chuckle from time to time.
https://t.co/LoBrY0gGeL"|357606935.0|en|Democratic Party
Mon Apr 19 19:16:11 +0000 2021|1.384224326912602e+18|Woo-hoo @TeamTram! As a determined, persistent fighter for workers, immigrants, and survivors of domestic violence,… https://t.co/VwAmYE0SK2|357606935.0|en|Democratic Party
Mon Apr 19 17:44:39 +0000 2021|1.3842012899117834e+18|Everyone in America who’s 16 or older is now eligible for the vaccine. It is safe, it is effective, and it is our b… https://t.co/0Q1vXvCeXR|357606935.0|en|Democratic Party
Mon Apr 19 13:05:14 +0000 2021|1.3841309727408538e+18|The majority of Republicans, Independents, and Democrats across America support a wealth tax. So understand this: W… https://t.co/usUUN9K5ZR|357606935.0|en|Democratic Party
Sun Apr 18 14:53:41 +0000 2021|1.3837958759907574e+18|Health care is a basic human right. That includes equitable, gender-affirming, and culturally competent health care… https://t.co/YeUjHDn8w4|357606935.0|en|Democratic Party
Sat Apr 17 21:42:55 +0000 2021|1.3835364769194557e+18|The whole student loan debt system is broken, and it’s placing a massive burden on tens of millions of people. They… https://t.co/GAz9Q0lUZK|357606935.0|en|Democratic Party
Fri Apr 16 21:20:29 +0000 2021|1.3831684441667666e+18|We can’t wait for the next mass shooting to finally pass common-sense gun violence prevention measures. Washington must act now.|357606935.0|en|Democratic Party
Fri Apr 16 18:46:22 +0000 2021|1.3831296592405463e+18|My heart goes out to the loved ones of Adam Toledo and Daunte Wright and everyone who’s reeling from these horrifyi… https://t.co/akgt8731yH|357606935.0|en|Democratic Party
Fri Apr 16 16:04:50 +0000 2021|1.3830890071527506e+18|I’m glad to endorse @TeamKCP for Louisiana’s 2nd Congressional District because she is in this fight for bold solut… https://t.co/MDghPwOUYL|357606935.0|en|Democratic Party
Thu Apr 15 20:07:50 +0000 2021|1.3827877736781087e+18|When you put money in the pockets of struggling families, they spend it—and that spending lifts up our whole econom… https://t.co/OuBGjrpj9W|357606935.0|en|Democratic Party
Thu Apr 15 17:36:19 +0000 2021|1.3827496416289219e+18|I went to Washington and told anyone who would listen that Wall Street was about to bring our whole economy crashin… https://t.co/UhgGhSFyjL|357606935.0|en|Democratic Party
Thu Apr 15 13:26:38 +0000 2021|1.3826868057036882e+18|.@JulianCastro is right: We need to fix our immigration and asylum systems so they live up to our best values—and w… https://t.co/lU0QPTeGEd|357606935.0|en|Democratic Party
